,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
73,0.378,0.959,6,-4.615,1,0.062,3.56e-05,0.000138,0.102,0.338,174.932,audio_features,1gF5miexkFs5uZj04Y5t9M,spotify:track:1gF5miexkFs5uZj04Y5t9M,https://api.spotify.com/v1/tracks/1gF5miexkFs5uZj04Y5t9M,https://api.spotify.com/v1/audio-analysis/1gF5miexkFs5uZj04Y5t9M,234093,4
74,0.499,0.966,7,-4.679,1,0.11,0.000329,6.1e-05,0.151,0.215,138.042,audio_features,1FpcDei5G9F3ZbqET8wBYe,spotify:track:1FpcDei5G9F3ZbqET8wBYe,https://api.spotify.com/v1/tracks/1FpcDei5G9F3ZbqET8wBYe,https://api.spotify.com/v1/audio-analysis/1FpcDei5G9F3ZbqET8wBYe,315173,4
75,0.549,0.941,6,-4.802,0,0.0521,3.74e-05,1.45e-06,0.213,0.581,130.009,audio_features,3eAT0qa6ZyXkoxzKsofKEV,spotify:track:3eAT0qa6ZyXkoxzKsofKEV,https://api.spotify.com/v1/tracks/3eAT0qa6ZyXkoxzKsofKEV,https://api.spotify.com/v1/audio-analysis/3eAT0qa6ZyXkoxzKsofKEV,288240,4
76,0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91e-05,0.231,0.406,110.02,audio_features,7akSWR8b2LrMnfh0ceChbj,spotify:track:7akSWR8b2LrMnfh0ceChbj,https://api.spotify.com/v1/tracks/7akSWR8b2LrMnfh0ceChbj,https://api.spotify.com/v1/audio-analysis/7akSWR8b2LrMnfh0ceChbj,352427,4
77,0.316,0.729,2,-5.931,0,0.0356,0.0203,8.99e-06,0.207,0.367,163.127,audio_features,20IIXT6IMxoksB3Ss4o1Z6,spotify:track:20IIXT6IMxoksB3Ss4o1Z6,https://api.spotify.com/v1/tracks/20IIXT6IMxoksB3Ss4o1Z6,https://api.spotify.com/v1/audio-analysis/20IIXT6IMxoksB3Ss4o1Z6,251533,4
78,0.486,0.881,2,-5.623,0,0.0474,0.0244,0.0,0.429,0.667,144.997,audio_features,6SUqXJIbeGEMofqAhC0bCv,spotify:track:6SUqXJIbeGEMofqAhC0bCv,https://api.spotify.com/v1/tracks/6SUqXJIbeGEMofqAhC0bCv,https://api.spotify.com/v1/audio-analysis/6SUqXJIbeGEMofqAhC0bCv,480707,4
79,0.507,0.966,1,-2.635,1,0.046,0.00159,0.0,0.336,0.502,136.035,audio_features,1SDl9wY1MqbpJQW0yKEWxL,spotify:track:1SDl9wY1MqbpJQW0yKEWxL,https://api.spotify.com/v1/tracks/1SDl9wY1MqbpJQW0yKEWxL,https://api.spotify.com/v1/audio-analysis/1SDl9wY1MqbpJQW0yKEWxL,188093,4
80,0.556,0.981,1,-2.688,0,0.128,0.00662,0.0,0.218,0.716,101.423,audio_features,0EYOdF5FCkgOJJla8DI2Md,spotify:track:0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/tracks/0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/audio-analysis/0EYOdF5FCkgOJJla8DI2Md,255467,4
81,0.586,0.92,6,-3.969,0,0.104,0.00145,1.22e-05,0.0119,0.706,93.038,audio_features,3u8rXTP2xN3uaDMAezRnS7,spotify:track:3u8rXTP2xN3uaDMAezRnS7,https://api.spotify.com/v1/tracks/3u8rXTP2xN3uaDMAezRnS7,https://api.spotify.com/v1/audio-analysis/3u8rXTP2xN3uaDMAezRnS7,224516,4
82,0.359,0.955,4,-2.323,0,0.12,0.00116,0.0,0.349,0.446,170.033,audio_features,5pRElcsPZrgZXkoON2o5Go,spotify:track:5pRElcsPZrgZXkoON2o5Go,https://api.spotify.com/v1/tracks/5pRElcsPZrgZXkoON2o5Go,https://api.spotify.com/v1/audio-analysis/5pRElcsPZrgZXkoON2o5Go,230427,4
83,0.507,0.918,2,-4.684,1,0.0701,0.00107,8.7e-06,0.311,0.284,92.006,audio_features,2arL1Kf2JBS7ms00JAz4w0,spotify:track:2arL1Kf2JBS7ms00JAz4w0,https://api.spotify.com/v1/tracks/2arL1Kf2JBS7ms00JAz4w0,https://api.spotify.com/v1/audio-analysis/2arL1Kf2JBS7ms00JAz4w0,215291,4
84,0.402,0.97,2,-4.538,0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,audio_features,2UDumaw7osnyjH7RZ2DLpB,spotify:track:2UDumaw7osnyjH7RZ2DLpB,https://api.spotify.com/v1/tracks/2UDumaw7osnyjH7RZ2DLpB,https://api.spotify.com/v1/audio-analysis/2UDumaw7osnyjH7RZ2DLpB,200147,4
85,0.532,0.953,8,-5.667,1,0.0394,0.000104,0.00765,0.119,0.485,142.016,audio_features,2QecHpp1nzPMwo95fwxZ9h,spotify:track:2QecHpp1nzPMwo95fwxZ9h,https://api.spotify.com/v1/tracks/2QecHpp1nzPMwo95fwxZ9h,https://api.spotify.com/v1/audio-analysis/2QecHpp1nzPMwo95fwxZ9h,261573,4
86,0.615,0.919,4,-4.318,0,0.0798,0.00218,0.000607,0.113,0.542,130.919,audio_features,1cqWEQ6TRfYr3SBNh7Ni2w,spotify:track:1cqWEQ6TRfYr3SBNh7Ni2w,https://api.spotify.com/v1/tracks/1cqWEQ6TRfYr3SBNh7Ni2w,https://api.spotify.com/v1/audio-analysis/1cqWEQ6TRfYr3SBNh7Ni2w,202467,4
87,0.568,0.367,7,-8.15,1,0.0318,0.768,0.0,0.279,0.41,121.074,audio_features,4VuKGQiCzE5BdSdvp6Hjoh,spotify:track:4VuKGQiCzE5BdSdvp6Hjoh,https://api.spotify.com/v1/tracks/4VuKGQiCzE5BdSdvp6Hjoh,https://api.spotify.com/v1/audio-analysis/4VuKGQiCzE5BdSdvp6Hjoh,320267,4
88,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,1gyee1JuFFiP476LQpRMYU,spotify:track:1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU,238400,3
89,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,audio_features,4CbKVDZkYKdv69I4bCaKUq,spotify:track:4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/tracks/4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/audio-analysis/4CbKVDZkYKdv69I4bCaKUq,186813,4
90,0.481,0.932,4,-4.592,0,0.083,0.00721,0.0,0.337,0.543,149.992,audio_features,11Ojp7JniVvwd0gmgvyKkd,spotify:track:11Ojp7JniVvwd0gmgvyKkd,https://api.spotify.com/v1/tracks/11Ojp7JniVvwd0gmgvyKkd,https://api.spotify.com/v1/audio-analysis/11Ojp7JniVvwd0gmgvyKkd,271000,4
91,0.413,0.445,1,-7.259,0,0.025,0.438,0.0,0.111,0.117,95.562,audio_features,2nBWxgSZ79w9l6t2rUg6pl,spotify:track:2nBWxgSZ79w9l6t2rUg6pl,https://api.spotify.com/v1/tracks/2nBWxgSZ79w9l6t2rUg6pl,https://api.spotify.com/v1/audio-analysis/2nBWxgSZ79w9l6t2rUg6pl,222200,4
92,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,audio_features,6p2liQLGoDaLXgND68bfVt,spotify:track:6p2liQLGoDaLXgND68bfVt,https://api.spotify.com/v1/tracks/6p2liQLGoDaLXgND68bfVt,https://api.spotify.com/v1/audio-analysis/6p2liQLGoDaLXgND68bfVt,199773,4
93,0.56,0.893,11,-4.318,0,0.0532,0.00056,7.51e-05,0.0905,0.174,114.008,audio_features,3H3nKeXkD84Us8t9IDbKua,spotify:track:3H3nKeXkD84Us8t9IDbKua,https://api.spotify.com/v1/tracks/3H3nKeXkD84Us8t9IDbKua,https://api.spotify.com/v1/audio-analysis/3H3nKeXkD84Us8t9IDbKua,262267,4
94,0.498,0.962,1,-6.73,1,0.0747,0.000113,0.252,0.1,0.385,97.44,audio_features,1POph5pTmsSbcV58yvwAmf,spotify:track:1POph5pTmsSbcV58yvwAmf,https://api.spotify.com/v1/tracks/1POph5pTmsSbcV58yvwAmf,https://api.spotify.com/v1/audio-analysis/1POph5pTmsSbcV58yvwAmf,258748,4
95,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4
96,0.581,0.887,4,-3.659,0,0.0624,0.000504,0.00111,0.268,0.724,90.578,audio_features,5eek2X5459T1HoYJk2CKXv,spotify:track:5eek2X5459T1HoYJk2CKXv,https://api.spotify.com/v1/tracks/5eek2X5459T1HoYJk2CKXv,https://api.spotify.com/v1/audio-analysis/5eek2X5459T1HoYJk2CKXv,199893,4
97,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,1hKdDCpiI9mqz1jVHRKG0E,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/tracks/1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/audio-analysis/1hKdDCpiI9mqz1jVHRKG0E,331573,4
98,0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,audio_features,1vcxF91pWs9uNwDROuiCPB,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/tracks/1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/audio-analysis/1vcxF91pWs9uNwDROuiCPB,242280,4
99,0.446,0.657,7,-4.494,1,0.0262,0.0022,0.0,0.189,0.215,152.132,audio_features,420JGkyLfLUZcgBHKiIK9v,spotify:track:420JGkyLfLUZcgBHKiIK9v,https://api.spotify.com/v1/tracks/420JGkyLfLUZcgBHKiIK9v,https://api.spotify.com/v1/audio-analysis/420JGkyLfLUZcgBHKiIK9v,250093,3
0,0.198,0.977,3,-3.499,0,0.173,0.00131,4.62e-05,0.23,0.351,195.795,audio_features,3wTyLh0vhP3dN5yv0Mti17,spotify:track:3wTyLh0vhP3dN5yv0Mti17,https://api.spotify.com/v1/tracks/3wTyLh0vhP3dN5yv0Mti17,https://api.spotify.com/v1/audio-analysis/3wTyLh0vhP3dN5yv0Mti17,199387,4
1,0.579,0.978,0,-5.326,0,0.0716,8.55e-05,0.000141,0.0955,0.536,125.071,audio_features,6CDhfV6K4yplWYFR8Ip82v,spotify:track:6CDhfV6K4yplWYFR8Ip82v,https://api.spotify.com/v1/tracks/6CDhfV6K4yplWYFR8Ip82v,https://api.spotify.com/v1/audio-analysis/6CDhfV6K4yplWYFR8Ip82v,222893,4
2,0.218,0.576,8,-6.938,1,0.0387,0.0044,0.647,0.184,0.14,185.987,audio_features,0Xq7FPQaLJgIHSB605YUMy,spotify:track:0Xq7FPQaLJgIHSB605YUMy,https://api.spotify.com/v1/tracks/0Xq7FPQaLJgIHSB605YUMy,https://api.spotify.com/v1/audio-analysis/0Xq7FPQaLJgIHSB605YUMy,291440,4
3,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.1,173.009,audio_features,0xz8svJMyVvYYJxrsYPi6A,spotify:track:0xz8svJMyVvYYJxrsYPi6A,https://api.spotify.com/v1/tracks/0xz8svJMyVvYYJxrsYPi6A,https://api.spotify.com/v1/audio-analysis/0xz8svJMyVvYYJxrsYPi6A,288036,4
4,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,audio_features,0nkzd3yNniB767zSDDdLZ3,spotify:track:0nkzd3yNniB767zSDDdLZ3,https://api.spotify.com/v1/tracks/0nkzd3yNniB767zSDDdLZ3,https://api.spotify.com/v1/audio-analysis/0nkzd3yNniB767zSDDdLZ3,209493,4
5,0.442,0.951,11,-5.27,1,0.11,0.00648,1.12e-06,0.0887,0.158,154.004,audio_features,42GP0xKtkolBnmqQRvSllO,spotify:track:42GP0xKtkolBnmqQRvSllO,https://api.spotify.com/v1/tracks/42GP0xKtkolBnmqQRvSllO,https://api.spotify.com/v1/audio-analysis/42GP0xKtkolBnmqQRvSllO,374973,4
6,0.567,0.922,1,-3.896,1,0.21,0.00753,0.0,0.107,0.635,85.968,audio_features,4nrWU5PRlFJubLjahofpOU,spotify:track:4nrWU5PRlFJubLjahofpOU,https://api.spotify.com/v1/tracks/4nrWU5PRlFJubLjahofpOU,https://api.spotify.com/v1/audio-analysis/4nrWU5PRlFJubLjahofpOU,244449,4
7,0.295,0.98,2,-4.075,0,0.0854,3.21e-05,0.0,0.359,0.283,134.335,audio_features,1KCAEG6JcsTzi8ddZzs0nk,spotify:track:1KCAEG6JcsTzi8ddZzs0nk,https://api.spotify.com/v1/tracks/1KCAEG6JcsTzi8ddZzs0nk,https://api.spotify.com/v1/audio-analysis/1KCAEG6JcsTzi8ddZzs0nk,254613,4
8,0.524,0.944,5,-5.151,0,0.145,0.00355,7.55e-06,0.0362,0.494,74.994,audio_features,4Vai27xbSu7N9K7RNxVmG8,spotify:track:4Vai27xbSu7N9K7RNxVmG8,https://api.spotify.com/v1/tracks/4Vai27xbSu7N9K7RNxVmG8,https://api.spotify.com/v1/audio-analysis/4Vai27xbSu7N9K7RNxVmG8,213053,4
9,0.448,0.875,2,-5.446,0,0.0666,0.000359,0.00109,0.255,0.524,92.53,audio_features,20g7z9R1wjE7EtVnB7XEjS,spotify:track:20g7z9R1wjE7EtVnB7XEjS,https://api.spotify.com/v1/tracks/20g7z9R1wjE7EtVnB7XEjS,https://api.spotify.com/v1/audio-analysis/20g7z9R1wjE7EtVnB7XEjS,283827,4
10,0.469,0.968,5,-4.04,0,0.0728,2.54e-05,9.89e-06,0.469,0.454,139.982,audio_features,3qPR4WbQzgfbxTjaapencs,spotify:track:3qPR4WbQzgfbxTjaapencs,https://api.spotify.com/v1/tracks/3qPR4WbQzgfbxTjaapencs,https://api.spotify.com/v1/audio-analysis/3qPR4WbQzgfbxTjaapencs,253280,4
11,0.211,0.921,0,-4.468,1,0.0729,4.51e-05,0.0,0.1,0.351,171.9,audio_features,6pGJTJaExyKwwXBmcoyVlY,spotify:track:6pGJTJaExyKwwXBmcoyVlY,https://api.spotify.com/v1/tracks/6pGJTJaExyKwwXBmcoyVlY,https://api.spotify.com/v1/audio-analysis/6pGJTJaExyKwwXBmcoyVlY,243840,4
12,0.525,0.914,11,-7.967,0,0.164,0.00107,1.51e-05,0.545,0.199,105.955,audio_features,1qhcO9Akt1mP0Y54OSTX9w,spotify:track:1qhcO9Akt1mP0Y54OSTX9w,https://api.spotify.com/v1/tracks/1qhcO9Akt1mP0Y54OSTX9w,https://api.spotify.com/v1/audio-analysis/1qhcO9Akt1mP0Y54OSTX9w,236600,4
13,0.544,0.966,6,-4.038,1,0.106,0.000568,9.94e-06,0.0809,0.717,155.034,audio_features,3wPVu6a0gdXPSJ1Qj7fWRX,spotify:track:3wPVu6a0gdXPSJ1Qj7fWRX,https://api.spotify.com/v1/tracks/3wPVu6a0gdXPSJ1Qj7fWRX,https://api.spotify.com/v1/audio-analysis/3wPVu6a0gdXPSJ1Qj7fWRX,206895,4
14,0.447,0.966,7,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,audio_features,1RcABeMCAH0UQi0yF4drXj,spotify:track:1RcABeMCAH0UQi0yF4drXj,https://api.spotify.com/v1/tracks/1RcABeMCAH0UQi0yF4drXj,https://api.spotify.com/v1/audio-analysis/1RcABeMCAH0UQi0yF4drXj,224597,4
15,0.494,0.877,2,-5.05,0,0.0582,0.000248,0.000309,0.0884,0.392,90.001,audio_features,3AoSuIey90cH9PI8HUoHOQ,spotify:track:3AoSuIey90cH9PI8HUoHOQ,https://api.spotify.com/v1/tracks/3AoSuIey90cH9PI8HUoHOQ,https://api.spotify.com/v1/audio-analysis/3AoSuIey90cH9PI8HUoHOQ,215013,4
16,0.414,0.989,8,-2.257,1,0.0799,3e-05,0.0,0.301,0.359,139.964,audio_features,5K7RDuh2JihPUScuOB76Sq,spotify:track:5K7RDuh2JihPUScuOB76Sq,https://api.spotify.com/v1/tracks/5K7RDuh2JihPUScuOB76Sq,https://api.spotify.com/v1/audio-analysis/5K7RDuh2JihPUScuOB76Sq,190587,4
17,0.364,0.922,0,-4.217,0,0.0566,0.000918,0.035,0.0696,0.227,79.342,audio_features,4e9eGQYsOiBcftrWXwsVco,spotify:track:4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/tracks/4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/audio-analysis/4e9eGQYsOiBcftrWXwsVco,235053,4
18,0.571,0.926,3,-3.249,0,0.0413,0.000177,0.052,0.0996,0.682,118.024,audio_features,0i8ilnc6ey7z42aga5uH2y,spotify:track:0i8ilnc6ey7z42aga5uH2y,https://api.spotify.com/v1/tracks/0i8ilnc6ey7z42aga5uH2y,https://api.spotify.com/v1/audio-analysis/0i8ilnc6ey7z42aga5uH2y,305480,4
19,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,audio_features,25cUg7oUOpO83Hzk9neZD2,spotify:track:25cUg7oUOpO83Hzk9neZD2,https://api.spotify.com/v1/tracks/25cUg7oUOpO83Hzk9neZD2,https://api.spotify.com/v1/audio-analysis/25cUg7oUOpO83Hzk9neZD2,187347,4
20,0.547,0.95,0,-3.482,1,0.0577,0.000175,0.00956,0.166,0.594,100.008,audio_features,4ilzPm2qnev5hFdUz6dDyY,spotify:track:4ilzPm2qnev5hFdUz6dDyY,https://api.spotify.com/v1/tracks/4ilzPm2qnev5hFdUz6dDyY,https://api.spotify.com/v1/audio-analysis/4ilzPm2qnev5hFdUz6dDyY,217880,4
21,0.407,0.876,8,-4.145,1,0.0529,0.000254,0.00265,0.215,0.521,116.335,audio_features,575JT8zeoX23vlgvcUU8pB,spotify:track:575JT8zeoX23vlgvcUU8pB,https://api.spotify.com/v1/tracks/575JT8zeoX23vlgvcUU8pB,https://api.spotify.com/v1/audio-analysis/575JT8zeoX23vlgvcUU8pB,218933,3
22,0.567,0.946,2,-3.973,0,0.0935,0.00267,0.0,0.0567,0.699,94.985,audio_features,217JgdPwpryTD3Cuf8fJFa,spotify:track:217JgdPwpryTD3Cuf8fJFa,https://api.spotify.com/v1/tracks/217JgdPwpryTD3Cuf8fJFa,https://api.spotify.com/v1/audio-analysis/217JgdPwpryTD3Cuf8fJFa,245573,4
23,0.612,0.654,0,-5.455,1,0.0287,0.0136,1.16e-05,0.121,0.322,122.101,audio_features,5V2sX7luo5vAsnfp8mBA3m,spotify:track:5V2sX7luo5vAsnfp8mBA3m,https://api.spotify.com/v1/tracks/5V2sX7luo5vAsnfp8mBA3m,https://api.spotify.com/v1/audio-analysis/5V2sX7luo5vAsnfp8mBA3m,196253,4
24,0.528,0.942,3,-2.825,0,0.0512,8.26e-05,0.0,0.344,0.421,110.058,audio_features,1Ka4sX789wNftDGgjCO2h7,spotify:track:1Ka4sX789wNftDGgjCO2h7,https://api.spotify.com/v1/tracks/1Ka4sX789wNftDGgjCO2h7,https://api.spotify.com/v1/audio-analysis/1Ka4sX789wNftDGgjCO2h7,188920,4
25,0.32,0.909,7,-4.612,1,0.0412,1.62e-05,0.139,0.0443,0.21,109.649,audio_features,79M3Eq1q61lkeQJ1OCVEdZ,spotify:track:79M3Eq1q61lkeQJ1OCVEdZ,https://api.spotify.com/v1/tracks/79M3Eq1q61lkeQJ1OCVEdZ,https://api.spotify.com/v1/audio-analysis/79M3Eq1q61lkeQJ1OCVEdZ,238653,3
26,0.531,0.979,11,-4.686,0,0.0663,7.66e-06,0.0196,0.0944,0.472,110.023,audio_features,1X34xjRBPeBVm2UNqL4KXO,spotify:track:1X34xjRBPeBVm2UNqL4KXO,https://api.spotify.com/v1/tracks/1X34xjRBPeBVm2UNqL4KXO,https://api.spotify.com/v1/audio-analysis/1X34xjRBPeBVm2UNqL4KXO,220413,4
27,0.407,0.876,8,-4.145,1,0.0529,0.000254,0.00265,0.215,0.521,116.335,audio_features,575JT8zeoX23vlgvcUU8pB,spotify:track:575JT8zeoX23vlgvcUU8pB,https://api.spotify.com/v1/tracks/575JT8zeoX23vlgvcUU8pB,https://api.spotify.com/v1/audio-analysis/575JT8zeoX23vlgvcUU8pB,218933,3
28,0.453,0.945,9,-6.925,0,0.0975,0.000363,0.323,0.108,0.215,134.949,audio_features,3jo1u5KsNTqW07fhlr1jCf,spotify:track:3jo1u5KsNTqW07fhlr1jCf,https://api.spotify.com/v1/tracks/3jo1u5KsNTqW07fhlr1jCf,https://api.spotify.com/v1/audio-analysis/3jo1u5KsNTqW07fhlr1jCf,512025,4
29,0.323,0.979,10,-2.82,1,0.128,0.0016,0.00192,0.349,0.294,178.126,audio_features,7yniOnkRyjMmFXleGkG1ON,spotify:track:7yniOnkRyjMmFXleGkG1ON,https://api.spotify.com/v1/tracks/7yniOnkRyjMmFXleGkG1ON,https://api.spotify.com/v1/audio-analysis/7yniOnkRyjMmFXleGkG1ON,233587,4
30,0.462,0.972,7,-2.642,0,0.138,0.00285,0.0,0.666,0.449,128.092,audio_features,03jdl5GTBhKsgB1Yw8mVPh,spotify:track:03jdl5GTBhKsgB1Yw8mVPh,https://api.spotify.com/v1/tracks/03jdl5GTBhKsgB1Yw8mVPh,https://api.spotify.com/v1/audio-analysis/03jdl5GTBhKsgB1Yw8mVPh,213576,4
31,0.165,0.919,5,-5.321,1,0.143,0.00113,0.0,0.395,0.306,83.382,audio_features,144VTMTXicEwTOJQPcrpAF,spotify:track:144VTMTXicEwTOJQPcrpAF,https://api.spotify.com/v1/tracks/144VTMTXicEwTOJQPcrpAF,https://api.spotify.com/v1/audio-analysis/144VTMTXicEwTOJQPcrpAF,257093,3
32,0.436,0.969,1,-2.329,0,0.0794,3.21e-05,0.0,0.252,0.561,75.002,audio_features,6hY0dwpV9V8pVOwcUY1pw0,spotify:track:6hY0dwpV9V8pVOwcUY1pw0,https://api.spotify.com/v1/tracks/6hY0dwpV9V8pVOwcUY1pw0,https://api.spotify.com/v1/audio-analysis/6hY0dwpV9V8pVOwcUY1pw0,215872,4
33,0.525,0.964,5,-3.451,0,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013,audio_features,77tR4iQgyQTAnhhuPik3ZP,spotify:track:77tR4iQgyQTAnhhuPik3ZP,https://api.spotify.com/v1/tracks/77tR4iQgyQTAnhhuPik3ZP,https://api.spotify.com/v1/audio-analysis/77tR4iQgyQTAnhhuPik3ZP,199950,4
34,0.448,0.84,1,-3.938,0,0.0361,0.0012,0.0,0.0883,0.235,157.985,audio_features,60OKW0mZiPFHVpHl3eHueg,spotify:track:60OKW0mZiPFHVpHl3eHueg,https://api.spotify.com/v1/tracks/60OKW0mZiPFHVpHl3eHueg,https://api.spotify.com/v1/audio-analysis/60OKW0mZiPFHVpHl3eHueg,215840,4
35,0.498,0.946,2,-4.638,1,0.0527,2.14e-05,0.00159,0.239,0.0874,129.979,audio_features,05ySHlY8GJJnVofZdHtEJE,spotify:track:05ySHlY8GJJnVofZdHtEJE,https://api.spotify.com/v1/tracks/05ySHlY8GJJnVofZdHtEJE,https://api.spotify.com/v1/audio-analysis/05ySHlY8GJJnVofZdHtEJE,194973,4
36,0.417,0.954,11,-4.152,0,0.0627,0.00151,0.0,0.407,0.146,96.993,audio_features,4ORXSxr4tV5H6gH5KHAiAh,spotify:track:4ORXSxr4tV5H6gH5KHAiAh,https://api.spotify.com/v1/tracks/4ORXSxr4tV5H6gH5KHAiAh,https://api.spotify.com/v1/audio-analysis/4ORXSxr4tV5H6gH5KHAiAh,281333,4
37,0.572,0.706,3,-6.196,0,0.0326,0.000661,0.0377,0.113,0.595,91.994,audio_features,7jNf4cQOXGYqpsvm1iGsqP,spotify:track:7jNf4cQOXGYqpsvm1iGsqP,https://api.spotify.com/v1/tracks/7jNf4cQOXGYqpsvm1iGsqP,https://api.spotify.com/v1/audio-analysis/7jNf4cQOXGYqpsvm1iGsqP,262733,4
38,0.436,0.772,4,-5.81,1,0.0377,0.00556,0.0,0.104,0.229,144.015,audio_features,28urem2KpSOkljclEk8X8G,spotify:track:28urem2KpSOkljclEk8X8G,https://api.spotify.com/v1/tracks/28urem2KpSOkljclEk8X8G,https://api.spotify.com/v1/audio-analysis/28urem2KpSOkljclEk8X8G,277347,4
39,0.611,0.981,6,-3.503,1,0.0516,0.000253,0.0155,0.0656,0.522,115.97,audio_features,6LEpnhwG1zFp7rmSgzt9qr,spotify:track:6LEpnhwG1zFp7rmSgzt9qr,https://api.spotify.com/v1/tracks/6LEpnhwG1zFp7rmSgzt9qr,https://api.spotify.com/v1/audio-analysis/6LEpnhwG1zFp7rmSgzt9qr,201427,4
40,0.328,0.635,4,-6.772,1,0.0786,0.002,1.84e-05,0.108,0.0484,74.965,audio_features,4j41Du0uMXJrfEY7Xe9CDO,spotify:track:4j41Du0uMXJrfEY7Xe9CDO,https://api.spotify.com/v1/tracks/4j41Du0uMXJrfEY7Xe9CDO,https://api.spotify.com/v1/audio-analysis/4j41Du0uMXJrfEY7Xe9CDO,262689,4
41,0.458,0.99,8,-3.717,1,0.183,0.000285,0.000893,0.454,0.46,166.904,audio_features,2NRa4W3rH4e5GKQMN5Qwyr,spotify:track:2NRa4W3rH4e5GKQMN5Qwyr,https://api.spotify.com/v1/tracks/2NRa4W3rH4e5GKQMN5Qwyr,https://api.spotify.com/v1/audio-analysis/2NRa4W3rH4e5GKQMN5Qwyr,211430,4
42,0.507,0.99,0,-3.517,0,0.121,2.28e-05,0.0,0.347,0.28,135.053,audio_features,2Q7nzt6BXtuDdroqKOag3D,spotify:track:2Q7nzt6BXtuDdroqKOag3D,https://api.spotify.com/v1/tracks/2Q7nzt6BXtuDdroqKOag3D,https://api.spotify.com/v1/audio-analysis/2Q7nzt6BXtuDdroqKOag3D,213087,4
43,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4
44,0.539,0.732,11,-6.14,1,0.0265,7.61e-05,0.904,0.109,0.265,100.036,audio_features,2HLaosNtdbGMZ1pmOBwFeS,spotify:track:2HLaosNtdbGMZ1pmOBwFeS,https://api.spotify.com/v1/tracks/2HLaosNtdbGMZ1pmOBwFeS,https://api.spotify.com/v1/audio-analysis/2HLaosNtdbGMZ1pmOBwFeS,216107,4
45,0.309,0.919,2,-3.131,1,0.0609,0.00039,0.000225,0.423,0.322,103.891,audio_features,1znGxpojJSjxZZEWA5zWva,spotify:track:1znGxpojJSjxZZEWA5zWva,https://api.spotify.com/v1/tracks/1znGxpojJSjxZZEWA5zWva,https://api.spotify.com/v1/audio-analysis/1znGxpojJSjxZZEWA5zWva,261813,4
46,0.383,0.956,2,-5.39,1,0.293,0.000132,6.84e-05,0.339,0.321,172.057,audio_features,6Z5m5mKYFKdldV6i4rawCX,spotify:track:6Z5m5mKYFKdldV6i4rawCX,https://api.spotify.com/v1/tracks/6Z5m5mKYFKdldV6i4rawCX,https://api.spotify.com/v1/audio-analysis/6Z5m5mKYFKdldV6i4rawCX,182763,4
